#DEPTH,POR,Vma,Vsh,Sw,Sh,Sxo,Vma1,Vma2,Vma3,Shm,Shr,DEN,AC,CNL,RT,RXO,GR,SP,CAL,Vsh_multi,POR_multi,Sw_multi
1562.125,5.167225486,53.95672879,40.87604572,63.22387775,36.77612225,71.35487852,40.7385702,5.22527581,7.992882777,8.131000763,28.64512148,2.168143169,160.5996153,16.00006797,1.467303206,1.320725374,142.7051115,52.41510065,22.21498046,39.85958695,5.567935482,65.68844914
1562.25,5.035236847,53.9408589,41.02390425,61.64458429,38.35541571,69.85266477,40.72658807,5.223738939,7.990531891,8.208080474,30.14733523,2.2068463,141.5260038,16.03751869,1.484836139,1.335794658,146.0714616,52.18452561,22.14500922,40.77318013,4.409558326,65.44034481
1562.375,4.931796857,54.88016519,40.18803796,60.76599245,39.23400755,68.83589639,41.4357859,5.314703208,8.129676075,8.069903941,31.16410361,2.266680634,143.384609,16.13832105,1.491482468,1.339853088,141.5014851,52.43306748,22.0824812,39.1356498,4.50469479,67.6622808
1562.5,4.927233124,53.83491981,41.23784707,61.86298741,38.13701259,70.11383953,40.64660162,5.213479588,7.974838597,8.250852126,29.88616047,2.220460758,146.5846052,16.24329591,1.48249622,1.329743752,150.0086786,53.00396056,21.95012547,43.02124977,3.40818055,68.39423776
1562.625,5.021488086,52.87032722,42.10818469,63.0411316,36.9588684,71.52284088,39.91831205,5.120066544,7.831948625,8.481709278,28.47715912,2.177948444,151.5227827,16.38761432,1.452089595,1.303859073,151.9080682,55.44529801,21.83214873,43.35188866,4.385475069,70.38514614
1562.75,5.058898687,52.13457743,42.80652388,64.29916895,35.70083105,72.57133225,39.36280405,5.048815087,7.722958293,8.272163296,27.42866775,2.18200702,161.5858629,16.59234484,1.413699216,1.2716231,161.1267195,52.36211934,21.94469251,42.04599559,5.870953575,67.99443364
1562.875,5.197030615,52.30699778,42.49597161,63.62956257,36.37043743,71.7149346,39.49298538,5.065512612,7.748499789,8.085372028,28.2850654,2.142638804,142.5792391,16.62865275,1.393336532,1.257068509,151.4692584,52.58598324,22.06947696,42.69115925,4.380756989,67.90115833
1563,5.049596371,53.19418314,41.75622049,64.54805367,35.45194633,72.39302717,40.16283071,5.151429388,7.879923038,7.844973496,27.60697283,2.099756119,142.5110149,16.59487067,1.381473791,1.249982928,157.9864977,52.31834722,21.94200076,41.7776674,5.183933303,68.04459691
1563.125,5.112675902,53.01789164,41.86943246,65.49330024,34.50669976,73.54091457,40.02972658,5.134356973,7.853808088,8.047614333,26.45908543,2.097486548,152.051865,16.40600698,1.401072163,1.267498302,153.9586725,52.26673624,22.05281565,42.4816072,4.618230835,69.30941939
1563.25,5.080735119,54.20136423,40.71790065,63.89914953,36.10085047,72.17239397,40.92327558,5.248966787,8.02912186,8.273244432,27.82760603,2.081112185,144.555932,16.35662138,1.412139,1.276800218,157.3795783,53.27451762,22.22775378,42.55386889,4.318181425,68.3912158
1563.375,5.200582815,52.93106262,41.86835457,62.59652243,37.40347757,70.69038063,39.96416867,5.125948279,7.840945666,8.093858202,29.30961937,2.08515453,146.5511038,16.40900836,1.421833875,1.28205562,147.5388135,52.17169474,21.78655423,42.07918942,4.682888091,66.9616282
1563.5,5.137010975,52.74886982,42.1141192,62.25002806,37.74997194,70.5788248,39.82660893,5.108304371,7.813956528,8.328796738,29.4211752,2.110881241,139.0093121,16.39724482,1.440282984,1.294745712,149.7492775,52.19891554,22.04944467,43.18451285,3.29513289,68.01970005
1563.625,5.160793369,53.32677895,41.51242768,62.68844294,37.31155706,71.24505125,40.26294359,5.164270227,7.899565125,8.556608308,28.75494875,2.164695423,138.2729192,16.4632793,1.449990092,1.300608761,166.9542159,53.55791643,21.83896638,43.08708906,2.592565119,68.53087544
1563.75,5.304904994,53.57414678,41.12094823,61.51414187,38.48585813,70.13137489,40.44971199,5.188225815,7.936208971,8.617233021,29.86862511,2.188872391,136.5906965,16.41339239,1.459214324,1.307308425,161.8483427,53.22400141,22.09140966,42.34570861,3.879276663,67.07289815
1563.875,5.368942371,53.43381235,41.19724528,61.91342598,38.08657402,70.32538244,40.34375627,5.174635552,7.915420523,8.411956454,29.67461756,2.233794421,151.675981,16.35515062,1.473225203,1.320251874,155.297725,52.56485843,21.95416345,41.07745886,5.406393483,64.50834274
1564,5.523467173,53.33682874,41.13970409,61.08737319,38.91262681,69.33067676,40.27053142,5.165243469,7.901053851,8.243303574,30.66932324,2.21711883,149.1858526,16.40418457,1.49202151,1.338052066,145.307832,52.43746898,21.94045861,40.8095181,6.451721489,62.3465836
1564.125,5.670300371,52.93849844,41.39120119,59.49185772,40.50814228,67.56943161,39.96978289,5.126668379,7.842047173,8.077573895,32.43056839,2.167653464,150.4761763,16.50973175,1.486840468,1.336617776,156.5025483,51.57275578,22.27218792,41.4429009,4.931677505,63.94079924
1564.25,5.667870984,52.40020095,41.93192807,60.96082467,39.03917533,68.96297618,39.56335591,5.07453859,7.762306446,8.002151509,31.03702382,2.142381288,140.1291666,16.50456787,1.491606753,1.342353517,146.0407825,53.07999882,22.131347,42.98017621,2.667577565,65.87607265
1564.375,5.780330357,53.39317033,40.82649931,61.40273138,38.59726862,69.61345793,40.31307062,5.1706997,7.909400016,8.210726553,30.38654207,2.1662035,128.9205793,16.43407883,1.4939579,1.345619069,148.1841735,53.36921199,21.90720976,41.30064845,4.953512922,63.93698454
1564.5,5.710564079,53.96266151,40.32677441,61.77505773,38.22494227,69.9762633,40.74304954,5.225850346,7.993761621,8.20120557,30.0237367,2.159854784,150.5363951,16.30135259,1.49075726,1.343575874,126.6184451,50.27517832,21.96763744,37.51867115,9.796889126,57.39345551
1564.625,5.677689016,54.13385096,40.18846003,61.72579617,38.27420383,69.99666084,40.87230151,5.24242867,8.019120779,8.270864673,30.00333916,2.126527675,139.3019083,16.11255701,1.508994952,1.35967523,153.1200421,50.00526636,21.99593489,39.69596028,6.374727935,62.62984276
1564.75,5.748704001,54.39332599,39.85797001,61.00219254,38.99780746,69.13617803,41.06821112,5.267556742,8.057558126,8.133985491,30.86382197,2.117933804,144.362812,16.11664065,1.510949426,1.361973321,154.5323722,52.3540284,22.15854208,40.9450531,4.799047858,65.92335701
1564.875,5.917919414,53.33468389,40.7473967,61.11004478,38.88995522,69.22759708,40.26891201,5.165035758,7.900736124,8.117552299,30.77240292,2.130400828,140.6580858,16.21098336,1.500987111,1.354461604,155.1344492,51.47645341,22.14685652,38.87373209,4.773475602,66.08965397
1565,6.039184563,52.8078026,41.15301283,61.96029424,38.03970576,70.02042842,39.87110453,5.114011537,7.822686538,8.060134189,29.97957158,2.113218236,140.1868514,16.22980242,1.50558478,1.359895447,142.6886917,51.5317601,22.27066658,41.3793385,5.352272838,63.88550997
1565.125,6.180674141,53.83077597,39.98854989,60.94409605,39.05590395,69.06366406,40.64347293,5.213078291,7.97422475,8.119568011,30.93633594,2.129703071,145.5645263,16.34673623,1.496642532,1.351709085,150.9999972,52.33753168,21.9283722,41.49925113,4.929156229,64.73217607
1565.25,6.242056619,52.95561966,40.80232372,60.68570494,39.31429506,69.00813108,39.9827098,5.128326432,7.844583425,8.322426135,30.99186892,2.160621956,146.1861498,16.39548143,1.500009828,1.353339645,155.4492467,52.48640213,21.82606969,42.08425283,3.802265972,65.13925791
1565.375,6.151668355,52.81321244,41.0351192,60.00833569,39.99166431,68.33669796,39.87518908,5.114535437,7.823487925,8.32836227,31.66330204,2.207115793,140.886658,16.3419616,1.525022624,1.372448216,146.3196745,53.53540899,21.98558371,42.3532933,4.379460216,65.01756907
1565.5,6.210542006,53.57045097,40.21900703,59.26357752,40.73642248,67.67345317,40.44692157,5.187867905,7.935661492,8.409875653,32.32654683,2.185231775,163.9650859,16.44370263,1.519393238,1.365285779,142.9204013,53.8662611,21.92802574,41.0610944,6.204817444,64.48337436
1565.625,6.126626315,52.79155861,41.08181507,60.28463171,39.71536829,68.68183575,39.85883994,5.112438437,7.820280234,8.397204044,31.31816425,2.208542374,150.3166796,16.4759487,1.517126925,1.363429003,153.4114453,51.72650869,22.08963419,41.0238415,5.913730711,62.33898401
1565.75,6.096411643,52.68874209,41.21484626,60.55724335,39.44275665,68.75028013,39.78121111,5.102481483,7.805049503,8.193036785,31.24971987,2.2101993,147.8047208,16.57628852,1.513319278,1.359455161,137.4111227,52.75800889,21.97310276,41.1469698,6.717466563,61.60162687
1565.875,5.933223879,51.90549906,42.16127706,59.18100258,40.81899742,67.38178397,39.18984462,5.026630686,7.689023756,8.200781387,32.61821603,2.211535545,156.038918,16.80468472,1.494535521,1.342223325,143.0592325,51.67528841,22.03581968,41.6819185,5.675647408,61.8763566
1566,5.798186823,51.32217229,42.87964089,58.71701412,41.28298588,66.91768095,38.7494195,4.970140173,7.602612615,8.200666826,33.08231905,2.189433962,144.5987207,16.89808023,1.490219815,1.338656195,145.1298792,53.63320187,21.99705039,43.37767363,4.671676084,63.5862112
1566.125,5.930006498,51.94727449,42.12271901,59.64080364,40.35919636,67.77564389,39.22138603,5.030676301,7.695212161,8.134840244,32.22435611,2.193039002,160.2016078,16.99632485,1.480107138,1.329053692,156.9837058,53.46847904,21.9391455,43.28653812,4.868733883,64.99615312
1566.25,6.017621632,51.63843054,42.34394783,60.65437699,39.34562301,68.91916125,38.98820175,5.000767245,7.649461547,8.264784254,31.08083875,2.16130129,150.1814691,16.93816177,1.483059529,1.332157189,153.4273628,53.75626869,21.99218486,44.31132972,3.214912489,65.22831321
1566.375,6.114168787,52.42464735,41.46118386,59.56918347,40.43081653,67.82585531,39.58181351,5.076906028,7.765927815,8.25667184,32.17414469,2.142792669,141.1564861,16.82421591,1.480900814,1.33155468,145.9321109,54.24165177,22.39476334,43.46210063,3.847325221,64.67149258
1566.5,5.976744573,52.29726147,41.72599396,60.52105873,39.47894127,68.82298463,39.48563424,5.064569729,7.747057501,8.301925901,31.17701537,2.105402557,151.557327,16.71038617,1.478996756,1.331383706,143.0993058,52.57736965,22.57167594,40.74917734,7.699330896,61.69575453
1566.625,6.026798625,52.95500404,41.01819733,61.43721424,38.56278576,69.59045737,39.982245,5.128266814,7.84449223,8.153243133,30.40954263,2.117597653,153.1420683,16.62342298,1.473101371,1.327571208,159.5036711,51.23189099,22.45441434,41.42882824,7.45908618,64.68648314
1566.75,6.00795944,52.37252255,41.61951801,62.67778824,37.32221176,70.93931538,39.54245809,5.07185816,7.758206305,8.261527143,29.06068462,2.125430208,155.6650824,16.59091366,1.455587466,1.313771627,156.5050612,53.32774623,22.54744921,42.31676161,6.279455125,68.56793165
1566.875,6.152699403,52.44783715,41.39946345,62.46273501,37.53726499,70.78674198,39.59932234,5.079151774,7.769363037,8.324006973,29.21325802,2.120236712,163.1798795,16.44359464,1.454919646,1.31442692,156.0070227,52.88458389,22.02996509,41.04681015,6.935045123,66.4211452
1567,6.067299686,53.62262446,40.31007586,62.61987466,37.38012534,71.04891325,40.48631375,5.192920489,7.943390215,8.429038592,28.95108675,2.079683918,155.0432324,16.28009706,1.472803877,1.328956989,148.0702712,52.84716361,21.99081074,41.76680744,4.469403252,67.34547615
1567.125,6.237460219,54.61983213,39.14270765,61.22467396,38.77532604,69.78870121,41.23922846,5.289492043,8.091111625,8.564027251,30.21129879,2.117443861,148.2622155,16.01003675,1.513718661,1.363867529,139.4543559,54.04215422,22.05585181,39.94642496,6.189271808,66.23697877
1567.25,6.240019126,55.37391163,38.38606924,60.7849947,39.2150053,69.30010704,41.80857582,5.362518586,8.20281723,8.515112343,30.69989296,2.112031066,156.8723143,15.78480008,1.559717851,1.401977423,143.9735517,50.38110931,21.78011014,37.93319762,10.19526497,60.23768783
1567.375,6.413579061,55.08465897,38.50176197,59.38005452,40.61994548,68.01502742,41.59018341,5.334506789,8.159968772,8.634972895,31.98497258,2.083814347,159.7682822,15.66615308,1.592412844,1.42945417,149.8640584,52.20816565,22.00909388,37.36202717,6.656710058,69.31579709
1567.5,6.313754582,55.08856397,38.59768145,59.92345091,40.07654909,68.44342508,41.59313178,5.334884957,8.16054724,8.519974172,31.55657492,2.083408864,153.1395179,15.66790187,1.601493577,1.437829013,144.4210581,51.64296475,22.04109782,37.95904517,7.663813978,60.49138904
1567.625,6.229828637,54.75534901,39.01482235,60.05167707,39.94832293,68.38098436,41.34154682,5.302615764,8.111186424,8.329307288,31.61901564,2.127120341,135.4437651,15.77688986,1.606771665,1.443134952,142.6047725,50.17589478,21.81661991,38.69729638,8.169846237,58.73259902
1567.75,6.379264682,54.41480548,39.20592984,58.70766418,41.29233582,66.8294476,41.08442863,5.269636858,8.060739991,8.121783421,33.1705524,2.144693351,154.0975542,15.85633437,1.61211992,1.44885862,149.9755345,51.6684585,21.96525874,40.17267823,5.757191405,63.78698945
1567.875,6.466195322,54.43813355,39.09567113,57.73694282,42.26305718,65.94000019,41.10204186,5.271895994,8.064195696,8.203057362,34.05999981,2.169550196,153.3041582,15.89688922,1.623369412,1.46086019,143.5403076,53.92563771,21.83923489,40.14639258,5.187140778,63.16527724
1568,6.613000099,54.80217628,38.58482362,58.14449102,41.85550898,66.16331126,41.37690249,5.307150609,8.118123184,8.018820241,33.83668874,2.207811742,146.8036645,15.98497946,1.643295587,1.479078511,157.6847209,51.00210944,22.06801868,37.77354658,8.380804956,57.65443444
1568.125,6.4788887,54.1548041,39.3663072,56.59489428,43.40510572,64.41420611,40.88812161,5.244457813,8.022224673,7.819311827,35.58579389,2.250921816,146.3171413,15.93451361,1.68197009,1.511180647,141.4679366,50.84904832,22.14404553,39.14167881,6.076026708,59.78166461
1568.25,6.32448415,55.4018282,38.27368765,54.9806748,45.0193252,62.91796807,41.82965346,5.365222081,8.206952652,7.937293271,37.08203193,2.280782011,145.0122919,15.94769943,1.713475581,1.536612676,139.2220426,52.51133495,22.15119503,39.87284303,4.673073813,58.95861387
1568.375,6.334347577,54.7591107,38.90654172,54.05195659,45.94804341,62.0394545,41.34438698,5.302980053,8.111743662,7.987497909,37.9605455,2.27504293,140.4566637,16.02471758,1.739327423,1.556396358,135.8166549,52.08388474,22.05419459,38.3857429,6.717927754,57.81428218
1568.5,6.270576577,54.52846833,39.20095509,54.17874612,45.82125388,61.96493436,41.1702467,5.280644193,8.077577444,7.786188242,38.03506564,2.26949799,153.884818,15.95353723,1.754805442,1.569764788,133.7482495,51.21321701,21.94927604,36.93811893,9.077516943,55.2962184
1568.625,6.284005328,55.0853243,38.63067037,55.73737619,44.26262381,63.43944982,41.59068575,5.33457122,8.16006733,7.702073625,36.56055018,2.276316811,144.4825588,16.06285813,1.747619033,1.564511111,136.3456665,50.60588701,22.11909055,37.66956329,8.775020391,55.04611731
1568.75,6.469113127,54.26884801,39.26203886,54.42636008,45.57363992,62.12844578,40.97422739,5.25550205,8.039118574,7.702085693,37.87155422,2.276152825,147.3941694,16.02151517,1.761821478,1.577936554,151.5581849,51.14854323,21.95870163,39.13113475,6.660237908,59.52279568
1568.875,6.285617073,55.34511515,38.36926778,53.14281638,46.85718362,60.84900843,41.78683381,5.359729877,8.198551461,7.706192051,39.15099157,2.252352611,152.4040861,15.88222839,1.777973727,1.591841767,145.745457,52.66765897,21.98502855,38.38940263,6.518299878,58.93660784
1569,6.135196557,56.05676246,37.80804099,54.23168264,45.76831736,62.07331913,42.32414388,5.428647203,8.303971372,7.841636494,37.92668087,2.252620448,147.4332516,15.80316902,1.815683261,1.619606758,135.1730814,51.03939404,21.97189995,37.21156716,6.508272141,56.23261929
1569.125,6.082915258,56.2674835,37.64960124,52.75843874,47.24156126,60.80457217,42.48324311,5.449053844,8.335186545,8.046133424,39.19542783,2.277063764,134.0617801,15.65477806,1.862818074,1.653369068,131.2147711,50.6705909,22.16114178,37.9850626,6.045647711,55.86796999
1569.25,5.966334989,56.25893654,37.77472847,51.34732458,48.65267542,59.5608229,42.47678996,5.44822614,8.33392044,8.213498321,40.4391771,2.286495265,144.0262237,15.52338925,1.91195977,1.687453009,156.5167249,51.42535614,22.03925712,37.5659883,7.144042104,58.47858787
1569.375,5.87267793,57.11271051,37.01461156,49.9824243,50.0175757,58.30986366,43.12140893,5.530907291,8.460394291,8.327439359,41.69013634,2.259504626,160.9007316,15.40686683,1.955650347,1.720144935,136.3747549,52.1651499,21.98193127,37.54834533,5.579207093,57.12979436
1569.5,5.70852239,57.68045036,36.61102725,51.34977118,48.65022882,59.43018993,43.55006556,5.585888336,8.544496462,8.080418755,40.56981007,2.242922668,132.7550182,15.3174634,1.990773296,1.745635916,138.2345633,51.96765556,22.02595492,37.29175329,4.650861025,54.19994593
1569.625,5.704698476,57.52016296,36.77513856,50.47105454,49.52894546,58.74944873,43.42904489,5.570365789,8.52075228,8.278394187,41.25055127,2.203392277,131.9885072,15.15590846,2.008296094,1.761612694,134.9859741,50.38654577,22.00043393,36.25975847,6.198647618,54.25063372
1569.75,5.75259062,58.01921536,36.22819402,51.73747611,48.26252389,59.88911595,43.80584092,5.618695005,8.594679433,8.15163984,40.11088405,2.204604082,134.712025,15.01812275,1.99087305,1.751135269,146.6589762,50.1759791,22.04969741,37.13754416,4.658725113,55.45547605
1569.875,5.626921087,58.35366455,36.01941436,53.25209155,46.74790845,61.43303924,44.05835775,5.651083723,8.644223081,8.180947685,38.56696076,2.212251224,131.3543955,14.9083328,1.98502441,1.747246006,122.376349,52.39384428,22.04631913,35.8546406,3.926391527,58.78941417
1570,5.637483753,58.68217469,35.68034156,53.30312683,46.69687317,61.53647287,44.30639045,5.682897291,8.692886947,8.233346041,38.46352713,2.199539017,134.026338,14.68637239,1.984356743,1.750639654,140.5284439,48.97842971,22.01812445,34.90014672,6.076129526,55.68623543
1570.125,5.671319826,59.63568622,34.69299396,53.4973014,46.5026986,61.78870667,45.02631357,5.775237224,8.834135426,8.291405271,38.21129333,2.256049489,131.2594828,14.57065447,1.980542486,1.749779521,136.3373631,51.11549879,21.93838137,35.31162739,4.914491251,56.47626519
1570.25,5.542153249,59.1544474,35.30339935,53.56625367,46.43374633,61.62654829,44.6629672,5.728633111,8.76284709,8.060294617,38.37345171,2.286315557,130.0786113,14.40622399,2.011228574,1.777912892,124.1785763,50.00716461,22.13603616,33.75785947,7.500420511,55.63709736
1570.375,5.400075842,60.26870074,34.33122342,52.66251307,47.33748693,60.55010228,45.50425408,5.836539597,8.927907065,7.887589203,39.44989772,2.263282932,140.695076,14.34273496,2.043345023,1.805825073,139.5334714,49.23725268,21.97555351,32.9318732,7.8945674,54.43995595
1570.5,5.481820309,59.62718342,34.89099627,51.26608287,48.73391713,59.16266795,45.01989376,5.774413796,8.832875863,7.896585082,40.83733205,2.260498381,131.2058822,14.33798548,2.072936488,1.832184658,129.1449297,49.70050705,22.12775199,34.30604935,6.368841231,55.61178923
1570.625,5.438508615,60.03278324,34.52870815,50.92540999,49.07459001,58.66802468,45.32613094,5.813692881,8.892959413,7.742614687,41.33197532,2.288121531,134.7234225,14.35955644,2.108017355,1.859451648,135.9675508,49.94143058,21.90995955,34.86360312,6.001259014,55.27658463
1570.75,5.460486303,59.267299,35.2722147,50.15667836,49.84332164,58.08963364,44.74817275,5.739561881,8.779564366,7.932955279,41.91036636,2.215229559,134.8755577,14.5565201,2.111909012,1.857634182,131.6329467,50.64731848,21.7962198,35.10500193,6.094052643,54.36347723
1570.875,5.569564772,58.35486784,36.07556739,49.73327112,50.26672888,57.82300033,44.05926626,5.651200252,8.64440133,8.089729214,42.17699967,2.186577677,135.7613273,14.74965865,2.082975209,1.83031122,135.3257696,50.14366238,22.03601463,35.73285639,5.404022336,53.74727249
1571,5.475357824,57.52647964,36.99816253,51.20842248,48.79157752,59.31568422,43.43381413,5.570977509,8.521688003,8.107261734,40.68431578,2.183026776,123.9755708,14.98198344,2.048126523,1.796732018,140.4071386,50.06244691,22.52637492,36.87377572,5.37253283,53.72347236
1571.125,5.385230185,57.51755058,37.09721923,50.77967747,49.22032253,58.8287214,43.42707249,5.570112801,8.520365295,8.049043933,41.1712786,2.152129659,131.7159798,15.19393284,1.993266621,1.748349502,138.5390179,49.9441985,22.5909021,38.12126517,4.691735655,54.71437573
1571.25,5.253437251,56.81675753,37.92980522,52.13553248,47.86446752,60.35243946,42.89795763,5.502246622,8.416553281,8.216906986,39.64756054,2.105672897,131.1004684,15.40258865,1.930449873,1.695721365,142.2163406,52.2484143,22.23861987,39.44944739,3.382092342,54.93023396
1571.375,5.231839946,55.90535087,38.86280919,52.63541141,47.36458859,60.75941275,42.20982465,5.413984207,8.281542008,8.124001336,39.24058725,2.1190707,131.6551042,15.64448398,1.891802425,1.663009199,139.2771956,52.36791689,22.43051544,40.21328688,4.074680433,56.19104505
1571.5,5.201945092,54.94383106,39.85422385,51.7179753,48.2820247,59.62406823,41.4838551,5.320868737,8.139107222,7.906092934,40.37593177,2.16736237,140.2685584,15.97321725,1.832327139,1.613736911,149.9390779,52.0090633,22.11370105,40.90940952,4.597559199,57.06543326
1571.625,5.084710984,53.91989922,40.99538979,52.33795184,47.66204816,60.08179244,40.71076303,5.221709162,7.987427027,7.743840598,39.91820756,2.151791322,145.2998864,16.21331455,1.812649338,1.597787097,144.7455638,52.91511462,22.14000984,41.00775123,4.377548024,56.29159808
1571.75,4.942583333,54.43517648,40.62224019,50.95698861,49.04301139,58.66835914,41.0998092,5.271609626,8.06375765,7.711370535,41.33164086,2.184175951,138.1961427,16.46198098,1.793933169,1.581003285,152.6863303,52.14598264,21.88963319,41.50730371,4.522613063,56.78162575
1571.875,5.055482679,53.3827449,41.56177242,51.42216648,48.57783352,59.3195575,40.30519918,5.169690081,7.907855644,7.897391016,40.6804425,2.212162591,145.5974833,16.65432831,1.7701028,1.559459189,157.4539393,52.69588856,22.05266349,43.30248237,4.7404062,59.20341015
1572,5.165668088,52.85506,41.97927192,51.83605901,48.16394099,59.8255474,39.90678495,5.118588036,7.829687014,7.989488391,40.1744526,2.239874621,146.8602935,17.576291,1.536827065,1.376793552,149.4860692,53.49840764,22.28658712,47.32883573,3.483619913,73.71985316
1572.125,1.718851204,43.76620917,54.51493963,96.58885825,3.411141754,96.94880481,38.27461549,1.49953242,3.992061257,0.359946567,3.051195187,2.221179429,155.2417737,18.63594809,1.288004232,1.182080555,157.6307715,55.11794382,21.93314904,51.11083388,3.317534178,82.32220411
1572.25,1.751505279,42.68100655,55.56748817,94.28185182,5.718148177,94.63636714,37.32557938,1.462350846,3.893076323,0.354515319,5.363632858,2.25562959,169.2813511,19.55461188,1.049737451,0.99677914,141.4981933,55.94362944,22.02639712,60.18304229,1.613084972,93.43245029
1572.375,1.801204472,43.1062579,55.09253763,96.95790683,3.042093174,97.31107918,37.69747204,1.476920949,3.93186491,0.353172358,2.688920816,2.249780033,152.1882251,20.54506042,0.816150181,0.815112615,153.7789179,57.0411242,21.96614295,53.24480534,0.633784384,91.11053348
1572.5,1.778854121,41.90302678,56.3181191,96.58264106,3.417358944,96.93077375,36.64521713,1.435695444,3.822114205,0.348132698,3.069226247,2.209936021,161.2502994,20.66253727,0.81397812,0.812977603,152.5154037,55.79769135,21.84960871,54.27405238,2.005537599,90.32088518
1572.625,1.785591403,42.46927354,55.74513506,95.46027014,4.53972986,95.81655993,37.14041371,1.455096379,3.873763452,0.356289791,4.183440069,2.185352501,154.7046019,20.52689493,0.819617403,0.818640564,141.9471499,55.68896735,21.85627701,54.82074022,1.102262735,91.43708944
1572.75,1.827732077,44.08097442,54.0912935,94.25993618,5.740063821,94.61921897,38.54988537,1.510317011,4.020772041,0.359282791,5.380781029,2.130674896,147.8079327,20.47396794,0.83502074,0.833969374,153.7386171,56.66087762,22.01216057,55.24623394,0.736963749,91.83382392
1572.875,1.853613277,43.80278755,54.34359918,91.47985685,8.520143155,91.83587214,38.30660417,1.50078568,3.995397692,0.356015296,8.164127859,2.114104397,152.0255502,20.43588954,0.853703239,0.852567203,147.5706144,56.81178476,22.21606152,55.13184071,1.33965686,93.86844039
1573,1.85164465,42.47174249,55.67661286,89.47510622,10.52489378,89.82340535,37.14257287,1.455180971,3.873988653,0.348299128,10.17659465,2.080887938,165.7748657,20.35022534,0.867251907,0.866063458,144.8761614,56.66184183,21.9964584,53.83788347,4.297318682,89.83105421
1573.125,1.833939733,43.48067477,54.6853855,91.33331505,8.666684946,91.68982429,38.0249087,1.489749345,3.966016716,0.35650924,8.310175706,2.101183793,175.9853301,20.30566719,0.869936475,0.868735785,160.9793641,55.050595,22.0073174,53.43903899,2.943052724,91.50124788
1573.25,1.814395128,44.58399907,53.6016058,93.95103375,6.04896625,94.30822018,38.98979267,1.527551809,4.066654589,0.357186426,5.691779824,2.130740355,151.7798914,20.21294995,0.871573921,0.870376954,161.4194856,56.19915528,22.14776981,54.05974984,1.541579515,93.33181381
1573.375,1.863810383,44.76641825,53.36977136,92.42892327,7.57107673,92.79061829,39.14932269,1.533801916,4.083293649,0.36169502,7.20938171,2.179733948,163.0906513,20.09923037,0.86891676,0.867776941,142.4205188,56.41772694,21.97042148,53.48618627,1.638127118,93.0362165
1573.5,1.898383574,43.56982029,54.53179614,92.38621869,7.613781305,92.74226358,38.10286864,1.492803678,3.974147975,0.356044881,7.257736424,2.148641758,151.6158856,19.96275621,0.866445608,0.865446635,151.6670034,55.56325988,22.1329811,52.89552808,1.503954083,90.93060493
1573.625,1.955126123,44.74567953,53.29919434,94.64611171,5.353888286,94.99769622,39.13118617,1.533091359,4.081402001,0.351584511,5.002303775,2.190645958,152.5004506,19.84952592,0.863216553,0.862375425,165.4559093,56.04331434,21.84537876,53.1242907,1.315575093,91.69988036
1573.75,1.992202944,45.53986587,52.46793118,97.26935039,2.73064961,97.63078222,39.82572146,1.560302036,4.153842374,0.361431828,2.369217781,2.20899062,154.7022892,19.74262381,0.858818249,0.858122943,138.6787598,56.64535181,22.117605,52.47386098,0.96912533,92.56871939
1573.875,1.990931468,45.69138335,52.31768518,96.05519228,3.944807715,96.41640046,39.95822719,1.565493378,4.167662787,0.36120818,3.583599535,2.141803316,143.9880835,19.56470598,0.852516998,0.851906476,138.2077419,55.90833378,21.87524086,52.22771764,1.391522586,91.44791365
1574,1.942699842,45.26478242,52.79251774,98.13123866,1.868761341,98.5026414,39.58515429,1.550877035,4.128751099,0.371402742,1.497358599,2.146224361,161.3537876,19.39161378,0.857512782,0.856801794,142.3699748,55.80654339,22.34252798,51.89364552,1.250942051,93.45994592
1574.125,1.884890703,46.64162171,51.47348759,95.78348362,4.216516382,96.16270403,40.78923376,1.59805076,4.254337182,0.379220416,3.837295966,2.174450287,143.0052548,19.26355705,0.872302551,0.871392946,143.4779116,56.41768751,22.28682196,51.843822,1.483406872,92.14427471
1574.25,1.898825339,47.12490219,50.97627247,93.7331531,6.266846902,94.12076137,41.21187432,1.614609077,4.2984188,0.387608271,5.879238631,2.169746247,157.8114736,19.21247841,0.880047643,0.878931433,143.4556046,54.85677419,21.87215485,51.72718167,1.384673268,91.70733094
1574.375,1.856533444,46.43205828,51.71140827,93.93077531,6.069224686,94.32286607,40.60596545,1.590870629,4.235222206,0.392090755,5.67713393,2.170561237,146.8528785,19.0386681,0.898516288,0.897215946,149.5512858,55.75870847,23.24738778,51.16729736,1.236204058,93.49265695
1574.5,1.892493543,47.32784045,50.779666,93.87895514,6.121044857,94.27578973,41.38934877,1.621562215,4.316929472,0.39683459,5.724210268,2.203443135,158.7121707,18.92506141,0.912239514,0.910813054,145.1703872,56.05314035,23.19949356,50.12947321,1.301559061,93.79353523
1574.625,1.880616344,47.97404762,50.14533604,92.63092041,7.369079589,93.03032892,41.95447267,1.64370278,4.375872174,0.399408507,6.969671082,2.176354899,143.6526762,18.82003897,0.918336133,0.916872292,144.5794434,54.7410157,23.23958817,50.3012836,1.233004779,93.98895502
